run,layer,epoch,mdk_lambda0
partA_paper_flow_mdk_20260913_202615,3,40,0.2685045897960663
partA_paper_flow_mdk_20260913_202615,3,41,0.2642216980457306
partA_paper_flow_mdk_20260913_202615,3,42,0.26822972297668457
partA_paper_flow_mdk_20260913_202615,3,43,0.26550838351249695
partA_paper_flow_mdk_20260913_202615,3,44,0.26909708976745605
partA_paper_flow_mdk_20260913_202615,3,45,0.26721206307411194
partA_paper_flow_mdk_20260913_202615,3,46,0.2627406716346741
partA_paper_flow_mdk_20260913_202615,3,47,0.2587822675704956
partA_paper_flow_mdk_20260913_202615,3,48,0.26294076442718506
partA_paper_flow_mdk_20260913_202615,3,49,0.25910484790802
partA_paper_flow_mdk_20260913_202615,3,50,0.26361191272735596
partA_paper_flow_mdk_20260913_202615,3,51,0.2611396908760071
partA_paper_flow_mdk_20260913_202615,3,52,0.2642395794391632
partA_paper_flow_mdk_20260913_202615,3,53,0.2580549716949463
partA_paper_flow_mdk_20260913_202615,3,54,0.26304978132247925
partA_paper_flow_mdk_20260913_202615,3,55,0.2674189805984497
partA_paper_flow_mdk_20260913_202615,3,56,0.2592799663543701
partA_paper_flow_mdk_20260913_202615,3,57,0.2642183303833008
partA_paper_flow_mdk_20260913_202615,3,58,0.2627504765987396
partA_paper_flow_mdk_20260913_202615,3,59,0.26613786816596985
partA_paper_flow_mdk_20260913_202615,3,60,0.26343029737472534
partA_paper_flow_mdk_20260913_202615,3,61,0.2652146816253662
partA_paper_flow_mdk_20260913_202615,3,62,0.26732131838798523
partA_paper_flow_mdk_20260913_202615,3,63,0.2669213116168976
partA_paper_flow_mdk_20260913_202615,3,64,0.2660682797431946
partA_paper_flow_mdk_20260913_202615,3,65,0.2647625803947449
partA_paper_flow_mdk_20260913_202615,3,66,0.2620398700237274
partA_paper_flow_mdk_20260913_202615,3,67,0.26106882095336914
partA_paper_flow_mdk_20260913_202615,3,68,0.26695188879966736
partA_paper_flow_mdk_20260913_202615,3,69,0.26671159267425537
partA_paper_flow_mdk_20260913_202615,3,70,0.2621026039123535
partA_paper_flow_mdk_20260913_202615,3,71,0.25943806767463684
partA_paper_flow_mdk_20260913_202615,3,72,0.25672444701194763
partA_paper_flow_mdk_20260913_202615,3,73,0.25566914677619934
partA_paper_flow_mdk_20260913_202615,3,74,0.2591422498226166
partA_paper_flow_mdk_20260913_202615,3,75,0.26011914014816284
partA_paper_flow_mdk_20260913_202615,3,76,0.2634420692920685
partA_paper_flow_mdk_20260913_202615,3,77,0.26412636041641235
partA_paper_flow_mdk_20260913_202615,3,78,0.26206809282302856
partA_paper_flow_mdk_20260913_202615,3,79,0.26215818524360657
partA_paper_flow_mdk_20260913_202615,3,80,0.256960391998291
partA_paper_flow_mdk_20260913_202615,3,81,0.25710171461105347
partA_paper_flow_mdk_20260913_202615,3,82,0.2582351863384247
partA_paper_flow_mdk_20260913_202615,3,83,0.2560698688030243
partA_paper_flow_mdk_20260913_202615,3,84,0.25901615619659424
partA_paper_flow_mdk_20260913_202615,3,85,0.2553495168685913
